-26,-4,58
-26,-3,57
-26,-3,58
-26,-3,58
-25,-3,57
-26,-3,58
-26,-4,57
-26,-4,58
-27,-4,58
-27,-4,58
-27,-4,58
-27,-4,58
-27,-4,58
-26,-4,58
-27,-4,58
-27,-3,58
-26,-4,58
-26,-3,58
-25,-3,58
-26,-3,57
-25,-3,57
-26,-4,57
-25,-3,56
-25,-3,57
-25,-3,58
-25,-3,58
-25,-4,58
-25,-4,58
-26,-4,58
-26,-4,58
-26,-3,58
-26,-4,59
-26,-3,57
-26,-4,58
-25,-4,58
-25,-4,58
-25,-4,58
-25,-4,58
-25,-3,58
-25,-4,58
-25,-4,57
-25,-4,58
-26,-5,59
-25,-4,57
-26,-4,58
-25,-4,58
-25,-4,57
-25,-5,57
-25,-4,57
-25,-4,57
-25,-3,56
-24,-3,56
-24,-4,57
-24,-4,57
-24,-5,57
-24,-6,56
-24,-7,56
-24,-8,57
-25,-8,57
-24,-10,55
-25,-12,58
-24,-14,60
-24,-15,60
-25,-15,53
-24,-18,55
-26,-17,56
-22,-15,55
-23,-14,51
-24,-17,56
-26,-18,56
-27,-19,56
-27,-18,55
-28,-19,54
-25,-20,59
-26,-20,60
-30,-21,56
-25,-21,56
-22,-16,57
-18,-21,58
-25,-20,55
-23,-19,57
-22,-20,58
-22,-19,57
-20,-20,54
-19,-21,51
-19,-23,53
-18,-22,55
-19,-22,56
-21,-23,59
-20,-23,57
-19,-23,54
-18,-23,53
-17,-19,54
-24,-19,59
-23,-17,61
-17,-11,64
-15,-8,62
-9,-6,57
-6,-8,55
-4,-14,63
-9,-21,68
-16,-27,61
-10,-27,55
-8,-28,51
-12,-33,54
-12,-33,54
-10,-36,54
-11,-39,55
-14,-38,54
-12,-36,52
-9,-41,50
-12,-43,52
-10,-36,50
-14,-31,49
-10,-30,53
-4,-26,54
-4,-26,51
-4,-28,54
0,-26,51
5,-23,52
6,-22,53
7,-26,61
4,-23,58
4,-18,53
10,-26,67
10,-11,69
24,-7,62
28,-5,55
34,-11,58
33,-15,60
26,-12,52
33,-14,55
36,-16,59
31,-16,55
29,-16,53
27,-18,53
26,-19,54
21,-20,55
18,-21,53
18,-24,54
18,-24,53
16,-22,51
15,-23,53
15,-23,52
15,-24,50
14,-24,49
17,-29,52
17,-30,53
15,-32,47
15,-34,47
18,-38,49
15,-39,43
13,-39,39
13,-41,37
13,-42,33
14,-44,26
14,-47,23
17,-56,18
20,-62,17
26,-72,14
30,-75,12
31,-74,13
29,-70,16
27,-67,17
22,-63,14
20,-62,13
19,-60,14
19,-58,14
17,-57,16
19,-56,15
21,-57,19
18,-58,23
17,-58,23
17,-60,23
17,-61,23
16,-63,22
14,-63,22
8,-64,20
9,-65,19
12,-64,18
13,-63,16
13,-62,15
13,-61,13
13,-59,13
13,-57,12
12,-56,13
13,-54,13
13,-53,13
13,-53,13
14,-55,13
14,-55,13
15,-56,14
15,-56,15
16,-59,17
16,-60,17
16,-62,18
17,-62,18
17,-62,17
14,-63,16
15,-63,16
19,-62,21
20,-60,21
21,-59,21
20,-58,20
1,-57,8
-21,-56,-12
57,-55,-15
78,-53,-49
127,-98,-54
127,-79,-103
107,-58,-96
67,-31,-43
33,-26,-34
-4,-15,-34
0,-13,-35
9,-12,-26
2,-10,-16
-3,-3,-23
-2,-1,-21
0,0,-18
5,0,-14
5,-2,-13
5,-9,-30
6,-18,-41
6,-33,-27
15,-37,-9
22,-67,18
31,-109,40
49,-128,10
127,-116,10
127,-49,23
38,-78,34
30,-57,36
17,-52,-1
11,-49,-10
8,-49,-9
9,-48,-6
7,-48,-8
10,-45,-10
14,-44,-10
19,-48,-12
21,-46,-11
26,-43,-4
23,-46,-2
19,-58,-2
19,-61,-5
25,-71,-10
27,-67,-16
29,-64,-17
30,-62,-12
30,-60,-6
32,-60,-4
36,-56,-5
36,-43,-3
37,-39,-1
38,-36,-3
40,-35,-6
40,-32,-12
43,-34,-12
42,-36,-16
43,-41,-33
46,-47,-33
45,-51,-34
43,-56,-39
34,-62,-47
38,-65,-46
35,-65,-46
43,-67,-46
46,-64,-47
21,-56,-32
31,-60,-29
-14,-59,-23
11,-54,-30
36,-54,-40
37,-50,-41
41,-51,-35
21,-43,-26
25,-34,-26
36,-30,-21
41,-33,-31
57,-23,-24
39,-25,-32
42,-35,-43
35,-42,-39
37,-50,-45
19,-46,-50
27,-49,-53
37,-59,-49
34,-59,-53
25,-55,-49
25,-45,-49
49,-41,-44
48,-31,-40
44,-12,-48
38,-6,-35
64,-3,-24
50,1,-26
46,7,-21
53,5,-2
58,7,6
58,10,-11
57,19,-8
62,15,-2
44,14,-13
58,20,-5
60,9,-23
62,7,-20
58,5,-16
62,5,-23
66,3,-23
68,4,-17
75,4,-12
72,4,-19
69,-5,-13
57,-2,-50
54,2,-42
49,19,-28
39,21,-50
24,20,-54
58,14,-40
56,-10,-49
63,-6,-50
29,-9,-86
45,-11,-68
58,-12,-20
46,-13,-25
33,-9,-9
31,-12,-27
60,-12,-30
87,-29,-15
99,-13,-8
83,-7,7
62,-9,4
46,-17,16
35,-9,0
40,8,-2
45,17,-5
50,21,-13
56,18,-13
83,9,13
63,5,29
66,8,18
88,13,22
51,12,23
47,13,22
37,9,18
25,7,11
66,-6,21
59,-4,22
74,-27,42
66,-38,42
46,-41,38
73,-53,46
72,-41,52
48,-30,51
56,-16,52
57,-20,49
43,-16,40
29,0,32
31,11,33
44,19,28
39,17,19
60,12,32
66,1,44
43,-7,45
16,-15,58
21,-15,65
20,-19,54
30,-13,51
33,-3,36
35,3,31
60,0,31
60,-2,29
62,-6,28
63,-10,22
64,-10,21
54,-12,25
65,-10,35
60,-15,42
59,-10,29
51,-8,24
51,-9,26
57,-10,31
48,-10,35
51,-10,38
51,-8,28
50,-7,27
50,-6,37
52,-9,39
53,-9,39
50,-9,36
38,-8,33
52,-11,40
50,-10,41
43,-9,29
51,-9,29
60,-9,33
55,-9,31
53,-10,30
54,-8,31
50,-8,27
51,-9,25
58,-9,28
56,-9,25
58,-8,24
64,-9,22
63,-11,19
62,-8,20
58,-7,19
54,-6,14
60,-6,15
61,-6,21
60,-9,26
54,-8,27
39,-6,21
47,-7,17
66,-6,22
69,-7,18
52,-9,5
64,-6,13
63,-13,23
86,-11,31
70,-8,43
40,-7,17
34,-4,15
53,-8,30
49,-7,36
31,-10,43
38,-14,50
52,-10,19
59,-10,19
55,-13,4
58,-7,-27
60,-2,-35
61,-4,-44
58,-6,-46
43,-5,-52
47,-7,-46
41,-5,-40
45,-6,-41
56,-5,-39
46,-7,-52
46,-5,-52
40,-7,-52
41,-8,-51
40,-8,-48
37,-6,-46
40,-8,-49
42,-8,-48
46,-6,-47
48,-6,-49
52,-4,-50
55,-6,-37
49,-7,-37
55,-7,-21
80,-7,-13
48,-9,-27
73,-6,-7
89,-2,4
52,-5,3
28,-1,-2
19,7,22
32,11,42
20,1,54
20,-5,61
48,-8,45
49,-14,27
64,-10,19
57,-10,11
58,-5,0
63,-3,-9
55,-8,-13
68,-4,-22
67,-7,-32
53,-8,-39
63,-4,-33
50,-8,-41
47,-8,-41
51,-8,-44
43,-10,-48
48,-9,-46
54,-8,-44
53,-9,-46
46,-12,-43
39,-11,-42
49,-8,-42
49,-10,-43
43,-11,-44
64,-8,-42
88,-4,-38
52,-10,-55
38,-10,-58
74,-5,3
78,-9,13
35,-9,18
69,4,29
39,7,26
42,12,18
24,1,36
-4,-16,35
42,-20,60
72,-18,27
76,-18,22
67,-8,-2
60,-2,-20
56,6,-30
53,6,-32
58,3,-24
63,-3,-25
71,-3,-18
56,-6,-20
55,-3,-19
65,0,-23
60,-3,-23
60,-4,-13
60,-4,-15
61,-3,-20
65,-2,-16
57,-2,-27
65,0,-24
65,0,-26
73,-1,-20
66,-2,-17
53,1,-11
48,0,-3
53,1,2
64,2,4
63,-3,22
51,-2,21
51,-2,11
69,-2,13
67,-3,8
64,-1,6
64,-1,4
63,0,-7
61,-1,-6
69,0,-2
62,-1,-2
62,1,-1
64,0,-4
64,0,-3
66,1,-3
67,1,2
69,2,5
57,-1,10
53,4,5
56,2,19
57,0,26
56,-1,24
55,0,24
59,0,22
61,0,22
59,0,17
58,1,18
56,1,19
56,0,16
59,2,15
62,1,14
64,0,14
62,0,8
61,0,1
62,0,-5
61,0,-7
67,2,-14
62,2,-14
65,3,-15
62,3,-15
63,3,-16
58,1,-19
54,3,-26
65,5,-14
65,4,-10
64,1,-16
57,2,-22
62,3,-17
71,2,-14
62,2,-20
71,4,-11
61,5,-9
59,3,19
58,7,6
65,5,21
42,3,29
24,1,36
38,0,43
46,1,49
51,-6,50
41,-4,49
24,-4,40
54,-2,53
28,-11,48
44,-7,43
62,-3,30
58,-2,19
66,3,14
58,-4,-5
66,2,-1
63,-1,-7
67,-1,-4
64,-2,-2
63,-1,-5
66,0,-7
64,-1,-7
62,0,-9
62,0,-10
63,0,-8
62,0,-9
62,0,-9
64,-2,-5
65,-2,-5
61,-1,-12
58,-2,-10
63,0,-8
57,-1,-11
63,-1,-5
67,-2,-8
72,-2,-7
58,-4,-7
55,-3,-20
62,-3,-5
55,1,-15
75,-1,-13
76,0,-17
46,0,-22
53,-2,-6
56,-4,-4
68,-3,-4
65,-4,-9
55,-4,-8
56,-3,-19
65,-1,-21
64,-3,-17
52,-4,-36
63,-3,-37
59,-3,-35
50,-5,-34
46,-6,-38
49,-4,-40
55,-3,-39
51,-6,-45
49,-5,-47
50,-5,-42
51,-5,-41
54,-5,-39
38,-5,-47
33,-7,-46
44,-5,-42
42,-5,-39
45,-4,-43
47,-4,-45
47,-5,-47
45,-5,-47
44,-7,-46
45,-7,-50
46,-8,-49
41,-9,-49
39,-9,-47
46,-7,-49
45,-7,-51
39,-9,-50
42,-7,-49
46,-6,-48
40,-9,-47
44,-7,-45
47,-6,-48
38,-10,-47
43,-8,-43
48,-6,-43
47,-7,-44
47,-8,-45
48,-6,-42
46,-6,-42
44,-6,-45
47,-6,-42
48,-6,-42
48,-5,-42
49,-6,-42
49,-6,-42
45,-6,-44
50,-6,-39
49,-6,-41
48,-6,-42
53,-5,-37
49,-6,-42
49,-5,-42
49,-5,-40
52,-5,-37
51,-5,-42
49,-6,-41
48,-5,-39
48,-5,-40
52,-4,-38
53,-5,-38
49,-5,-40
49,-5,-40
51,-4,-37
51,-4,-37
49,-4,-39
51,-5,-40
52,-5,-38
49,-5,-37
50,-4,-39
49,-4,-38
51,-5,-37
51,-4,-38
51,-4,-38
51,-4,-40
51,-4,-40
50,-4,-39
48,-5,-40
51,-5,-41
48,-5,-40
49,-5,-40
51,-4,-40
48,-5,-41
48,-5,-40
50,-5,-40
50,-5,-42
50,-5,-40
49,-5,-41
48,-5,-42
49,-5,-41
50,-4,-40
49,-5,-41
48,-5,-39
48,-5,-39
50,-5,-41
50,-5,-40
52,-5,-40
52,-5,-38
58,-4,-36
53,-5,-39
58,-7,-36
74,-4,-26
65,-6,-27
62,-4,-10
56,0,-6
50,0,1
63,3,11
66,1,20
43,4,15
54,0,22
54,1,35
46,3,34
47,2,33
49,2,34
53,0,43
49,2,40
46,4,33
42,4,36
47,4,41
42,3,41
44,4,41
44,3,49
41,3,48
39,5,47
38,3,48
36,3,47
36,2,46
39,2,43
42,2,47
41,3,48
42,2,52
41,3,51
40,2,44
40,2,45
43,3,46
46,2,46
42,1,46
37,2,45
38,2,46
33,3,42
41,2,44
50,2,41
51,1,37
57,-1,47
44,-1,39
42,-2,42
21,-1,47
23,-2,46
34,-5,47
41,-7,48
57,-6,44
65,-6,40
56,-2,34
55,-2,37
40,-5,39
43,-1,43
51,1,41
69,-2,38
59,-1,41
39,-3,33
41,-3,28
52,0,30
53,2,34
54,2,39
49,0,35
48,1,30
56,0,32
60,1,29
52,-3,31
49,-3,32
53,-5,33
59,-3,39
57,-8,45
80,-10,50
73,-13,51
78,-39,70
62,-31,62
43,5,-1
74,16,-24
47,40,-45
25,36,-29
53,33,-1
55,21,9
63,35,41
32,26,13
10,18,21
37,13,31
43,17,36
29,-13,46
37,-5,68
16,5,61
-4,6,43
23,1,38
46,-3,37
44,-14,27
60,-34,28
76,-41,33
45,-46,19
54,-48,6
46,-41,-8
51,-48,-5
47,-42,1
55,-44,2
63,-49,6
57,-41,6
57,-40,7
51,-35,5
56,-33,4
56,-28,3
52,-27,-1
55,-28,0
56,-31,1
52,-31,-4
51,-29,-4
48,-25,-7
52,-20,-6
54,-19,-5
49,-16,3
41,-16,2
43,-14,12
40,-17,10
37,-22,11
38,-22,13
45,-29,14
42,-30,9
45,-34,9
36,-37,0
45,-39,1
45,-42,8
43,-47,12
30,-49,16
28,-54,31
11,-52,46
19,-60,51
12,-63,48
15,-59,45
19,-54,33
24,-46,7
19,-57,-1
11,-63,-8
21,-71,12
31,-68,12
61,-46,32
69,-33,32
78,-33,37
74,-41,35
62,-53,0
64,-50,-9
29,-67,-14
38,-65,-23
41,-60,-22
43,-52,-10
26,-41,1
24,-41,1
36,-37,-2
46,-47,-8
42,-56,-12
26,-72,-18
24,-77,-20
25,-75,-18
29,-72,-16
23,-69,-2
30,-61,-1
38,-56,-4
34,-50,-14
37,-47,-8
44,-46,-9
40,-48,-10
29,-60,-25
23,-60,-34
26,-71,-32
28,-77,-33
29,-76,-36
40,-74,-33
45,-71,-37
54,-58,-36
51,-50,-37
55,-33,-49
60,-29,-45
54,-18,-29
52,-12,-23
31,-5,-28
29,-6,-26
33,-8,-26
36,-9,-34
37,-12,-34
34,-19,-38
28,-20,-45
37,-22,-39
41,-22,-38
28,-23,-50
20,-21,-54
31,-19,-49
39,-20,-48
43,-21,-45
34,-20,-48
26,-19,-45
36,-16,-40
42,-15,-39
46,-13,-38
48,-11,-41
51,-12,-40
51,-12,-31
50,-11,-33
46,-16,-25
49,-19,-24
62,-23,-33
61,-22,-36
55,-18,-24
50,-16,-23
53,-17,-25
54,-18,-20
50,-17,-20
53,-16,-21
53,-16,-21
57,-16,-21
61,-17,-17
64,-17,-29
67,-16,-14
60,-27,9
67,-26,-5
58,-24,0
52,-21,-11
45,-27,-9
56,-21,-7
65,-18,-13
50,-19,-11
47,-22,-12
57,-23,-13
61,-26,-4
60,-22,-8
59,-18,-13
62,-16,-16
57,-20,-16
52,-22,-14
54,-20,-17
64,-18,-20
63,-20,-22
59,-21,-20
58,-22,-21
56,-21,-19
57,-21,-19
63,-22,-12
61,-21,-11
50,-21,-15
54,-21,-12
55,-22,-10
59,-22,-11
60,-21,-14
58,-20,-15
55,-21,-14
58,-19,-11
60,-19,-15
59,-21,-14
67,-21,-9
55,-18,-19
54,-18,-22
65,-20,-12
57,-20,-16
55,-21,-20
57,-19,-18
59,-18,-23
60,-17,-21
58,-18,-19
55,-19,-16
56,-18,-18
61,-19,-16
57,-18,-18
56,-18,-20
62,-17,-15
62,-16,-14
60,-16,-15
59,-17,-12
60,-18,-8
59,-18,-11
61,-18,-11
61,-18,-8
60,-18,-4
58,-18,-1
56,-19,1
60,-18,-3
61,-17,-3
63,-16,-1
62,-16,-1
63,-15,0
61,-14,0
63,-14,6
58,-15,7
56,-16,11
56,-16,14
58,-16,15
56,-16,14
59,-17,16
58,-17,19
56,-18,19
54,-16,16
54,-17,16
55,-17,16
56,-17,14
58,-16,15
55,-16,13
55,-17,12
60,-17,10
58,-18,10
54,-21,10
54,-22,8
60,-22,1
70,-20,0
66,-20,-6
61,-22,-4
62,-23,0
57,-23,2
55,-23,1
55,-23,0
55,-23,0
55,-25,-1
59,-25,-3
59,-25,-5
60,-25,-7
59,-25,-10
59,-25,-12
60,-25,-12
58,-24,-15
56,-24,-16
57,-23,-17
57,-23,-18
57,-23,-18
57,-23,-18
57,-23,-18
56,-23,-18
55,-23,-18
56,-23,-17
57,-23,-17
57,-23,-17
56,-23,-17
56,-23,-16
56,-23,-16
56,-23,-16
56,-23,-16
56,-23,-17
56,-23,-17
56,-23,-16
56,-22,-16
56,-23,-17
56,-22,-17
56,-22,-18
56,-22,-19
56,-22,-19
56,-22,-19
56,-22,-20
56,-22,-20
57,-22,-20
56,-22,-20
56,-23,-20
56,-23,-20
56,-23,-20
56,-23,-19
56,-23,-19
56,-22,-19
56,-22,-19
55,-22,-20
56,-22,-19
55,-23,-20
56,-23,-20
55,-23,-21
55,-23,-21
54,-22,-22
55,-23,-22
56,-23,-21
52,-22,-24
56,-22,-23
53,-23,-24
51,-23,-25
54,-22,-27
54,-22,-29
54,-22,-31
53,-21,-34
53,-21,-36
51,-20,-37
51,-20,-38
51,-18,-38
49,-18,-39
46,-18,-39
44,-17,-41
47,-17,-42
48,-15,-42
44,-16,-41
35,-18,-43
37,-18,-40
47,-14,-46
42,-15,-48
44,-13,-40
42,-12,-37
41,-12,-45
41,-13,-42
41,-13,-43
45,-12,-49
47,-11,-46
41,-11,-44
42,-12,-43
43,-11,-45
42,-11,-46
43,-11,-48
47,-10,-48
52,-9,-44
46,-10,-48
42,-11,-47
40,-11,-48
44,-11,-47
36,-11,-44
33,-13,-42
45,-9,-56
31,-12,-44
39,-13,-44
37,-10,-56
47,-8,-52
34,-10,-53
33,-11,-59
33,-12,-54
35,-12,-51
26,-15,-54
34,-15,-57
27,-13,-61
30,-13,-56
24,-12,-60
28,-12,-54
27,-11,-58
27,-11,-59
29,-11,-56
28,-11,-55
26,-12,-57
24,-12,-55
27,-13,-54
27,-14,-56
29,-12,-56
33,-14,-55
34,-14,-55
28,-15,-57
28,-15,-55
27,-15,-52
26,-14,-54
36,-12,-50
28,-15,-51
34,-16,-55
38,-15,-52
33,-17,-55
30,-17,-57
34,-18,-54
35,-17,-54
37,-17,-54
34,-16,-54
34,-17,-53
38,-17,-53
32,-18,-53
33,-17,-49
35,-17,-47
35,-17,-47
34,-17,-48
37,-19,-44
40,-20,-40
35,-23,-46
37,-24,-45
38,-24,-40
38,-24,-42
36,-22,-42
42,-22,-41
37,-23,-44
30,-28,-45
32,-31,-44
38,-34,-37
23,-35,-41
23,-37,-34
43,-40,-39
23,-40,-41
13,-47,-34
12,-43,-35
21,-38,-35
21,-36,-35
28,-35,-38
23,-35,-48
22,-34,-48
23,-34,-33
18,-40,-32
17,-53,-38
24,-56,-23
27,-65,-28
31,-66,-29
38,-66,-20
33,-66,-23
36,-67,-17
19,-76,3
31,-86,-14
30,-93,-12
34,-93,-8
33,-87,-10
21,-83,-21
13,-82,-27
5,-82,-29
-1,-79,-28
3,-73,-18
5,-67,-14
12,-60,-8
15,-58,-5
19,-54,-2
21,-53,-1
29,-54,1
27,-56,1
21,-53,-2
23,-52,-1
29,-52,1
34,-52,-2
37,-50,-3
38,-47,-3
36,-46,-6
37,-40,-6
37,-38,-5
41,-37,-11
41,-36,-11
45,-40,-9
47,-44,-6
45,-45,-7
37,-45,-10
37,-46,-10
35,-46,-5
39,-44,-5
41,-44,-12
37,-43,-18
48,-40,-24
50,-36,-24
41,-34,-34
49,-34,-26
34,-32,-28
46,-28,-35
51,-25,-34
45,-27,-39
44,-27,-39
32,-27,-51
39,-26,-51
45,-20,-51
41,-20,-44
36,-19,-46
34,-16,-53
36,-18,-49
38,-15,-51
42,-16,-46
36,-13,-47
40,-12,-42
35,-13,-47
37,-11,-45
43,-11,-43
39,-11,-49
39,-12,-54
44,-13,-52
43,-12,-49
41,-10,-45
43,-9,-42
40,-8,-43
41,-10,-48
42,-10,-51
48,-11,-45
48,-11,-47
41,-10,-53
39,-11,-52
47,-11,-41
40,-10,-46
41,-6,-48
42,-5,-46
46,-6,-41
42,-9,-45
46,-9,-45
47,-11,-48
45,-11,-49
42,-10,-45
42,-10,-45
42,-10,-46
42,-10,-45
42,-9,-46
44,-10,-46
44,-10,-46
43,-10,-47
43,-10,-46
43,-11,-47
45,-11,-47
44,-11,-44
44,-11,-45
45,-11,-45
44,-11,-44
44,-12,-44
46,-9,-45
45,-10,-46
46,-10,-42
43,-12,-44
46,-11,-45
48,-10,-43
43,-11,-46
44,-11,-44
45,-11,-42
45,-11,-44
44,-11,-45
45,-11,-45
42,-11,-47
43,-10,-46
44,-10,-46
44,-10,-46
44,-11,-45
44,-11,-45
44,-11,-44
44,-11,-44
45,-11,-45
45,-11,-46
43,-11,-47
43,-11,-47
41,-11,-47
41,-11,-47
42,-11,-47
42,-12,-48
42,-12,-49
44,-12,-48
44,-13,-45
45,-13,-44
45,-13,-45
44,-13,-43
43,-12,-44
42,-11,-46
42,-10,-46
42,-10,-46
40,-10,-46
41,-10,-47
37,-10,-49
38,-10,-48
39,-10,-49
41,-10,-50
45,-12,-46
46,-12,-45
50,-12,-44
47,-13,-44
46,-13,-44
47,-12,-43
44,-12,-42
45,-12,-40
46,-12,-39
47,-11,-42
47,-11,-42
48,-11,-41
46,-11,-42
46,-11,-42
48,-11,-43
48,-11,-45
47,-12,-43
47,-13,-40
47,-11,-43
50,-11,-42
46,-12,-41
45,-14,-39
49,-14,-37
48,-12,-44
42,-11,-43
49,-10,-41
51,-10,-40
50,-12,-34
53,-12,-36
54,-12,-38
54,-12,-39
53,-13,-37
48,-13,-40
47,-12,-39
47,-11,-41
46,-11,-41
46,-11,-40
46,-11,-38
49,-12,-38
49,-12,-39
54,-13,-37
52,-13,-39
52,-12,-38
52,-12,-38
51,-11,-38
48,-11,-37
48,-11,-39
48,-11,-41
48,-10,-40
49,-11,-41
48,-12,-40
48,-11,-39
49,-13,-37
48,-13,-38
51,-13,-35
50,-14,-38
51,-11,-37
49,-11,-38
51,-11,-36
51,-11,-37
50,-12,-38
46,-12,-37
50,-13,-35
50,-11,-39
50,-11,-36
48,-12,-37
50,-11,-40
54,-10,-43
50,-9,-42
43,-11,-44
54,-8,-48
51,-6,-45
41,-9,-40
40,-11,-45
45,-10,-42
51,-10,-41
49,-11,-43
48,-14,-40
52,-13,-38
52,-13,-43
50,-12,-42
47,-11,-38
47,-12,-38
50,-11,-35
50,-12,-33
50,-12,-31
52,-12,-34
55,-10,-36
52,-11,-35
52,-10,-34
55,-9,-36
54,-8,-34
53,-7,-34
52,-7,-32
54,-9,-29
57,-9,-30
55,-8,-33
55,-7,-33
53,-7,-32
52,-8,-32
53,-8,-31
54,-9,-31
53,-9,-32
55,-9,-33
55,-8,-34
55,-8,-32
55,-9,-31
54,-10,-30
54,-10,-31
53,-9,-33
52,-8,-35
53,-9,-33
53,-10,-34
52,-10,-35
54,-10,-34
53,-10,-35
55,-10,-35
48,-10,-34
48,-11,-34
52,-9,-39
49,-9,-41
50,-10,-35
54,-9,-35
52,-7,-42
50,-9,-41
50,-9,-39
52,-10,-37
51,-10,-36
50,-11,-35
50,-11,-36
47,-11,-35
51,-11,-37
51,-10,-39
49,-11,-39
50,-10,-40
48,-10,-41
48,-10,-41
48,-11,-40
49,-11,-40
49,-10,-43
48,-11,-42
47,-11,-42
47,-10,-42
48,-10,-42
48,-10,-42
48,-10,-42
48,-10,-41
47,-10,-40
47,-11,-39
48,-12,-38
50,-12,-37
50,-12,-37
50,-11,-39
49,-11,-39
50,-11,-42
48,-10,-41
47,-11,-41
49,-10,-43
51,-9,-44
49,-8,-42
49,-8,-41
49,-9,-41
50,-10,-39
51,-11,-37
52,-11,-38
50,-11,-38
51,-11,-35
51,-10,-36
48,-10,-36
51,-10,-35
52,-10,-32
51,-9,-37
52,-9,-34
54,-9,-32
51,-9,-35
54,-11,-35
54,-10,-36
52,-9,-34
51,-9,-32
53,-8,-35
54,-8,-35
55,-8,-33
56,-8,-29
54,-8,-30
57,-8,-30
59,-8,-24
59,-9,-23
58,-9,-23
63,-9,-18
66,-9,-17
57,-7,-21
55,-8,-20
68,-9,-10
70,-5,-8
56,-10,-9
54,-10,-7
62,-9,-3
64,-7,-3
62,-8,-8
57,-9,-6
57,-12,-4
55,-9,-12
59,-8,-15
61,-8,-18
63,-9,-19
60,-10,-19
60,-10,-22
62,-9,-24
61,-9,-20
57,-9,-14
58,-8,-29
57,-6,-19
66,-7,-22
60,-7,-24
55,-8,-24
60,-8,-20
60,-8,-21
57,-8,-25
59,-8,-26
60,-8,-20
62,-7,-21
57,-8,-26
57,-9,-26
58,-9,-23
58,-10,-23
59,-9,-23
58,-10,-22
59,-10,-24
58,-10,-24
60,-9,-24
59,-8,-25
58,-8,-26
56,-9,-23
56,-9,-24
57,-9,-24
59,-10,-22
58,-10,-21
61,-10,-25
59,-8,-25
51,-9,-28
53,-12,-22
64,-9,-22
58,-7,-33
55,-6,-37
56,-4,-42
54,-2,-44
50,-3,-41
50,-4,-37
55,-5,-32
56,-6,-31
51,-9,-26
52,-9,-23
59,-11,-16
56,-11,-20
59,-10,-18
64,-8,-12
63,-7,-15
63,-6,-17
65,-6,-16
65,-10,2
58,-10,-1
59,-7,-11
67,-7,-7
65,-8,-6
60,-9,-8
60,-8,-9
68,-6,-5
65,-6,-6
60,-7,-7
60,-8,-5
60,-8,-6
