1714386809.000000, IBI
56.859375,0.687500
57.546875,0.687500
58.234375,0.687500
58.906250,0.671875
98.531250,0.703125
99.250000,0.718750
99.968750,0.718750
100.671875,0.703125
108.015625,0.671875
108.687500,0.671875
109.359375,0.671875
118.203125,0.687500
118.906250,0.703125
119.609375,0.703125
120.296875,0.687500
120.984375,0.687500
121.671875,0.687500
122.328125,0.656250
137.484375,0.671875
138.171875,0.687500
138.859375,0.687500
160.156250,0.656250
160.828125,0.671875
161.531250,0.703125
162.250000,0.718750
162.968750,0.718750
168.875000,0.734375
169.609375,0.734375
170.328125,0.718750
171.031250,0.703125
171.718750,0.687500
172.375000,0.656250
178.859375,0.640625
179.500000,0.640625
180.187500,0.687500
180.875000,0.687500
181.656250,0.781250
182.359375,0.703125
183.062500,0.703125
183.765625,0.703125
199.812500,0.718750
200.531250,0.718750
201.265625,0.734375
213.250000,0.687500
213.921875,0.671875
214.593750,0.671875
215.265625,0.671875
223.250000,0.656250
223.921875,0.671875
224.609375,0.687500
225.328125,0.718750
226.062500,0.734375
226.828125,0.765625
227.531250,0.703125
228.234375,0.703125
228.937500,0.703125
229.625000,0.687500
230.312500,0.687500
230.968750,0.656250
231.640625,0.671875
232.359375,0.718750
233.078125,0.718750
233.812500,0.734375
234.531250,0.718750
235.218750,0.687500
235.921875,0.703125
236.625000,0.703125
237.312500,0.687500
243.015625,0.687500
243.734375,0.718750
244.453125,0.718750
245.187500,0.734375
245.937500,0.750000
246.718750,0.781250
254.031250,0.687500
254.734375,0.703125
255.421875,0.687500
256.140625,0.718750
256.859375,0.718750
257.609375,0.750000
258.359375,0.750000
259.078125,0.718750
259.828125,0.750000
260.593750,0.765625
261.375000,0.781250
262.109375,0.734375
262.812500,0.703125
263.515625,0.703125
264.203125,0.687500
264.890625,0.687500
265.578125,0.687500
266.296875,0.718750
267.046875,0.750000
267.812500,0.765625
268.578125,0.765625
269.312500,0.734375
270.046875,0.734375
270.796875,0.750000
271.562500,0.765625
272.312500,0.750000
273.109375,0.796875
273.859375,0.750000
274.625000,0.765625
275.359375,0.734375
276.109375,0.750000
276.828125,0.718750
277.562500,0.734375
278.296875,0.734375
279.000000,0.703125
296.968750,0.625000
297.609375,0.640625
298.265625,0.656250
298.906250,0.640625
299.578125,0.671875
300.218750,0.640625
300.828125,0.609375
301.500000,0.671875
307.937500,0.781250
308.765625,0.828125
330.671875,0.734375
331.375000,0.703125
332.125000,0.750000
332.828125,0.703125
333.578125,0.750000
334.312500,0.734375
355.625000,0.640625
361.171875,0.593750
403.218750,0.671875
403.921875,0.703125
404.625000,0.703125
405.328125,0.703125
406.015625,0.687500
420.375000,0.625000
421.000000,0.625000
421.609375,0.609375
422.234375,0.625000
422.875000,0.640625
423.546875,0.671875
424.265625,0.718750
425.031250,0.765625
425.812500,0.781250
426.609375,0.796875
427.421875,0.812500
428.234375,0.812500
429.031250,0.796875
429.828125,0.796875
430.593750,0.765625
431.343750,0.750000
432.093750,0.750000
432.828125,0.734375
433.546875,0.718750
434.265625,0.718750
435.000000,0.734375
435.687500,0.687500
436.421875,0.734375
437.140625,0.718750
437.843750,0.703125
438.578125,0.734375
439.312500,0.734375
440.031250,0.718750
455.546875,0.812500
456.390625,0.843750
484.843750,0.671875
485.515625,0.671875
486.187500,0.671875
486.875000,0.687500
522.843750,0.640625
523.484375,0.640625
524.156250,0.671875
524.828125,0.671875
525.375000,0.546875
526.109375,0.734375
562.703125,0.750000
563.468750,0.765625
564.234375,0.765625
565.015625,0.781250
565.765625,0.750000
566.500000,0.734375
567.250000,0.750000
567.968750,0.718750
568.703125,0.734375
569.390625,0.687500
570.078125,0.687500
570.781250,0.703125
577.250000,0.750000
578.015625,0.765625
578.640625,0.625000
585.187500,0.531250
588.328125,0.765625
619.921875,0.687500
620.640625,0.718750
621.375000,0.734375
622.093750,0.718750
622.828125,0.734375
623.562500,0.734375
624.281250,0.718750
625.015625,0.734375
625.734375,0.718750
626.421875,0.687500
